epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
138,11.133924,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000591,0.001241,5.992727,11.008826,1.651324,0.000000,0.000000,0.000000
139,11.251745,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000640,0.001696,5.992727,11.126649,1.668997,0.000000,0.000000,0.000000
140,10.995538,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000636,0.001283,5.992727,10.870439,1.630566,0.000000,0.000000,0.000000
141,11.053223,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000480,0.001177,5.992727,10.928115,1.639217,0.000000,0.000000,0.000000
142,11.299754,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000687,0.001378,5.992727,11.174654,1.676198,0.000000,0.000000,0.000000
143,11.227456,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000597,0.001336,5.992727,11.102356,1.665353,0.000000,0.000000,0.000000
144,11.065964,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000671,0.001338,5.992727,10.940878,1.641132,0.000000,0.000000,0.000000
145,11.477091,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000563,0.001307,5.992727,11.351991,1.702799,0.000000,0.000000,0.000000
146,11.276256,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000576,0.001224,5.992727,11.151168,1.672675,0.000000,0.000000,0.000000
147,11.314289,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000774,0.001497,5.992727,11.189196,1.678379,0.000000,0.000000,0.000000
148,11.175360,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000548,0.001309,5.992727,11.050275,1.657541,0.000000,0.000000,0.000000
149,11.118179,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000803,0.001274,5.992727,10.993092,1.648964,0.000000,0.000000,0.000000
150,11.021089,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000664,0.001279,5.992727,10.895994,1.634399,0.000000,0.000000,0.000000
151,10.850092,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000455,0.001233,5.992727,10.725000,1.608750,0.000000,0.000000,0.000000
152,11.238728,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000449,0.001393,5.992727,11.113628,1.667044,0.000000,0.000000,0.000000
153,11.197669,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000591,0.001602,5.992727,11.072576,1.660886,0.000000,0.000000,0.000000
